timestamp,token,user_id,id,value
2016-02-04 22:28:16.654916+00:00,7638432e-924a-2a47-bcc1-ec8ff35fcde6,4,530,90
2016-02-04 22:29:23.112533+00:00,351e0ca1-81cb-4ab3-2e9f-96dfdaa53a67,4,531,59
2016-02-04 22:30:52.817607+00:00,6016573f-d181-636e-06e7-3c9dfb5c3a34,4,532,83
2016-02-04 22:37:16.484437+00:00,a82ac3e4-b23b-ed3e-15ac-992d254cf8cc,4,533,50
2016-02-05 18:17:45.733960+00:00,48614f01-babc-1a84-ace0-fb906d065e92,1,534,3
2016-02-05 18:18:08.408439+00:00,95b0941c-9536-2125-cdc0-9da3836e956b,1,535,8
2016-02-05 18:19:38.891104+00:00,935cafc0-8773-de92-30c8-432b464f599f,1,536,46
2016-02-05 19:13:16.847951+00:00,47ee829f-a54e-add8-0d13-ee620f5092be,1,537,5
2016-02-05 19:13:50.590455+00:00,6518effd-16ea-24f6-a0d4-77ac8027ca13,1,538,30
2016-02-05 19:13:51.487993+00:00,8f0224d8-4c28-3353-2302-e4fab5123583,1,539,30
2016-02-05 19:13:52.156404+00:00,73b673ba-b02a-c84c-5d1a-eb790bff198c,1,540,30
2016-02-05 19:13:52.896406+00:00,88acc8ef-4d7e-4299-090f-33fb7d8ffbbf,1,541,30
2016-02-05 19:13:54.048103+00:00,4e33485e-7c51-731b-d9cd-6c8e6c228610,1,542,30
2016-02-05 19:13:55.957116+00:00,189f64cf-d4ef-8ba0-d61d-cf498d7369a3,1,543,30
2016-02-05 19:13:56.548230+00:00,cb583017-5701-55a8-a224-e3d65f5d236d,1,544,30
2016-02-05 19:13:57.489205+00:00,72aebbb5-a552-f1ae-4e3a-3b69bb71f281,1,545,30
2016-02-05 19:14:01.016925+00:00,b45d61f3-56d2-5ac5-9688-31d2433c0581,1,546,30
2016-02-05 19:14:02.896619+00:00,d056df4a-e3e6-a23d-c87f-8d3409e5053f,1,547,30
2016-02-05 19:14:03.801170+00:00,95cda2c8-258f-b308-aafc-bfedddae865a,1,548,30
2016-02-05 19:14:04.080466+00:00,793f60d6-efb4-f792-6eae-f20eba0d222d,1,549,30
2016-02-05 19:14:05.319843+00:00,7953d77a-b3cc-adbd-cf7b-4ca1ac4288a8,1,550,30
2016-02-05 19:14:05.374671+00:00,51edd2a1-69bc-d988-6e54-5bf0f9e38e0c,1,551,30
2016-02-05 19:14:05.954781+00:00,69e24c99-6e7b-de51-6b33-ca41429e6851,1,552,30
2016-02-05 19:14:06.931760+00:00,ee5879ba-16ac-f5c9-a49f-9f87ba7e2207,1,553,30
2016-02-05 19:14:08.413396+00:00,7dcb70ab-2e15-f2d3-ec89-1bac0f5b82b6,1,554,30
2016-02-05 19:14:09.576193+00:00,9a244f38-1613-fe5e-1b49-e9541c03fddb,1,555,30
2016-02-05 19:14:09.859172+00:00,300dc927-c931-75fc-7ccf-3b673b66d15e,1,556,30
2016-02-05 19:14:11.487893+00:00,ddce7f8d-4d97-2990-886a-d9cd7b398132,1,557,30
2016-02-05 19:14:11.965931+00:00,6bcbd12e-4507-3af3-3099-5cc8441c9ff7,1,558,30
2016-02-05 19:14:13.874188+00:00,b0f151c4-8ae5-8ee9-4d22-0651153d132a,1,559,30
2016-02-05 19:14:13.875311+00:00,f38354d8-67ce-cea9-a7fa-02476f8124e0,1,560,30
2016-02-05 19:14:14.049717+00:00,dde34c6f-f78b-5d8f-fcb9-5340ed67fa5b,1,561,30
2016-02-05 19:14:15.554299+00:00,7c006ce0-f32b-33a0-6e6f-a4b32fb547de,1,562,30
2016-02-05 19:14:16.886838+00:00,b171b461-86e3-41f7-a1a7-838380c3b85d,1,563,30
2016-02-05 19:14:16.923846+00:00,a4e36928-e088-875e-e757-05045c26af50,1,564,30
2016-02-05 19:14:18.115385+00:00,062b9b32-a933-ff01-baf5-f96d171354c4,1,565,30
2016-02-05 19:14:18.940705+00:00,c4fa9f8b-eeb8-e090-b388-cf00b4ff2152,1,566,30
2016-02-05 19:14:22.454362+00:00,5756d055-7a8d-23e2-7e6a-2e9d583d4dd6,1,567,30
2016-02-05 19:14:22.491671+00:00,549090f1-7f3b-bad1-d465-abfd8657984a,1,568,30
2016-02-05 19:14:23.426563+00:00,cd8ab731-accc-6872-0553-3b9dfe88a20d,1,569,30
2016-02-05 19:14:24.328545+00:00,9b33e5b1-02c0-e4e3-4f82-74d432936d4e,1,570,30
2016-02-05 19:14:24.911097+00:00,223b4fd5-3828-758b-732d-b143f3aca0a7,1,571,30
2016-02-05 19:14:24.987194+00:00,40a3ea02-0ddb-f344-14a3-afc052fbffca,1,572,30
2016-02-05 19:14:26.103795+00:00,2bfe9b52-5556-e813-dc0d-e1050ab0c983,1,573,30
2016-02-05 19:14:26.160340+00:00,3ed744bc-9c7b-08f5-f0b7-7582f74376b4,1,574,30
2016-02-05 19:14:26.967711+00:00,0e7151fe-7654-c6a6-7a4b-f8dc0691a25b,1,575,30
2016-02-05 19:14:27.699509+00:00,248860b6-2ddc-48be-f714-a8368f2d0a6b,1,576,30
2016-02-05 19:14:29.139211+00:00,c027bd9f-892f-dd26-15a8-896b918ff40e,1,577,30
2016-02-05 19:14:31.334041+00:00,37387c3c-dc30-6464-6ebe-4ad91db587f9,1,578,30
2016-02-05 19:14:31.669742+00:00,8b2a64a6-9b38-60f7-3071-4ba40902abb0,1,579,30
2016-02-05 19:14:33.051682+00:00,39b6fc38-d4c3-658d-2251-2655fff65f12,1,580,30
2016-02-05 19:14:34.217921+00:00,77546444-96da-a074-f021-378494c8d603,1,581,30
2016-02-05 19:14:34.945987+00:00,a87470f8-3ce3-ba9e-dd72-fa4ef5a2e20f,1,582,30
2016-02-05 19:14:34.934956+00:00,aaa1dadc-0a47-ed81-30ab-17fe255af813,1,583,30
2016-02-05 19:14:36.146719+00:00,e075514f-2a12-561a-e128-86e0462df73a,1,584,30
2016-02-05 19:14:38.903377+00:00,0a3a61b9-5f1c-2f4f-3681-15a45376f2ac,1,585,30
2016-02-05 19:14:39.861883+00:00,f4c91a42-947d-2bbd-c7a6-e561e9647cdc,1,586,30
2016-02-05 19:14:40.907377+00:00,b9eb95b8-ddcc-f941-05c1-45e005757b1b,1,587,30
2016-02-05 19:14:41.488181+00:00,291a270a-d668-5ea4-4bd9-7e798ee0d8a7,1,588,30
2016-02-05 19:14:41.947373+00:00,6ea71fc1-a091-1041-054d-598e2e190efd,1,589,30
2016-02-05 19:14:43.330781+00:00,a2976b01-2d29-e972-7c3b-6ec12d80d10f,1,590,30
2016-02-05 19:14:43.372023+00:00,70e378ad-1e96-8410-41b3-da0de00dcf93,1,591,30
2016-02-05 19:14:44.712437+00:00,9af6219c-7adc-e494-b49c-a44a457c5611,1,592,30
2016-02-05 19:14:45.152721+00:00,77a2ce80-7653-7675-d338-b83d698446fe,1,593,30
2016-02-05 19:14:46.246230+00:00,ac941657-8fa5-11dd-7ce4-f87d107bef32,1,594,30
2016-02-05 19:14:46.819802+00:00,526e2372-bda9-38c7-63af-aad51b5c1550,1,595,30
2016-02-05 19:14:48.630418+00:00,64b9bdc4-a6bb-3a8f-b6e7-5495cdee41f2,1,596,30
2016-02-05 19:14:48.803659+00:00,203a18ac-cac5-ba42-8020-ef6294292fde,1,597,30
2016-02-05 19:14:50.205486+00:00,9c8b8d4e-3695-b018-baef-45f2c16541d6,1,598,30
2016-02-05 19:16:16.764242+00:00,fddeb533-6226-67c4-23a1-d4f120f7f9e5,1,599,33
2016-02-05 19:16:19.286454+00:00,2a68f95b-1ec9-71c1-9834-c33a5ffd4b39,1,600,33
2016-02-05 19:16:19.971726+00:00,948287c0-ebbf-85d4-8521-4d641a6110f8,1,601,33
2016-02-05 19:16:21.308111+00:00,65089bbb-50f3-0542-5bd3-f421d3d51de2,1,602,33
2016-02-05 19:16:21.704654+00:00,d15e7ea1-6e5e-0c08-70ff-4e18bd66c41d,1,603,33
2016-02-05 19:16:22.741641+00:00,f82cc9aa-b280-3011-f005-762d0b59712a,1,604,33
2016-02-05 19:16:22.744681+00:00,dea9c75d-de05-a3cd-b858-ca1272739c98,1,605,33
2016-02-05 19:16:24.640080+00:00,1994c655-2994-b1bf-171d-3ef84db9b8d5,1,606,33
2016-02-05 19:16:25.194221+00:00,3951480c-d5ba-8027-e3f3-3ede21473ca0,1,607,33
2016-02-05 19:16:27.508978+00:00,c63ac0d2-d98e-00d9-cbe1-bb5392ee89cd,1,608,33
2016-02-05 19:16:28.536011+00:00,5219c83e-839e-f02d-73f0-6ffceefb27db,1,609,33
2016-02-05 19:16:29.060713+00:00,3eb503aa-4c51-8c39-fd18-56e34d2b8b2f,1,610,33
2016-02-05 19:16:30.731112+00:00,60a2ae2e-d7f5-8796-4d0b-b939b34b1f2f,1,611,33
2016-02-05 19:16:30.760126+00:00,771cd905-67b8-d3f7-4041-1c3e62ba4483,1,612,33
2016-02-05 19:16:32.270819+00:00,f7dcbe98-f649-e69b-5057-02cec1d522b5,1,613,33
2016-02-05 19:16:33.025549+00:00,9e465806-1ee8-e719-1743-95f593acbc5b,1,614,33
2016-02-05 19:16:34.486509+00:00,62885fd8-1454-11ad-2657-910cf1b9582e,1,615,33
2016-02-05 19:16:35.209031+00:00,5176175f-6740-acbc-e2c6-8499fc861873,1,616,33
2016-02-05 19:16:37.773224+00:00,3d0eb429-1938-4b9b-a32a-f5a60fd38d6c,1,617,33
2016-02-05 19:16:37.901278+00:00,35ac876f-c67a-6418-5418-6dd971fcd7b2,1,618,33
2016-02-05 19:16:38.019583+00:00,a847020e-d2b4-7384-b178-abc1d7bce13a,1,619,33
2016-02-05 19:16:38.089216+00:00,7cc7fcce-1a0f-745e-d92f-f5032c3cd2c7,1,620,33
2016-02-05 19:16:39.203974+00:00,9edf97ce-f4a2-7c2d-b23a-ea481ff38410,1,621,33
2016-02-05 19:16:41.175973+00:00,fbbe3d65-6fd5-486e-ec71-75b23c51a2ca,1,622,33
2016-02-05 19:16:41.995547+00:00,ab699de2-f244-ab0c-1dca-2bd6a2265395,1,623,33
2016-02-05 19:16:42.983965+00:00,74a24eff-42da-05d1-a697-207b04aed486,1,624,33
2016-02-05 19:16:46.153059+00:00,4ae14e35-befb-275e-efb7-017b6396a077,1,625,33
2016-02-05 19:16:46.263122+00:00,e9b46ce2-83cc-7601-ed14-5a4691ad1f2b,1,626,33
2016-02-05 19:16:47.523155+00:00,18baa82b-801a-296b-7138-e175abd016fd,1,627,33
2016-02-05 19:16:47.999348+00:00,5dfa9891-8892-aa4c-3fd1-0f0ce252782d,1,628,33
2016-02-05 19:16:49.634613+00:00,a879d13f-c566-6f65-45b0-9eaaca9c62ae,1,629,33
2016-02-05 19:16:50.343025+00:00,fdfe8698-90c7-dbbb-65ca-c93b1af1d0ea,1,630,33
2016-02-05 19:16:52.500067+00:00,88f77583-3b8f-202a-ca73-12ac659aac86,1,631,33
2016-02-05 19:16:53.088832+00:00,734b3229-4c24-1477-8146-ea87adfcf5fb,1,632,33
2016-02-05 19:16:56.000083+00:00,8c6d27e8-fc52-c236-eb03-a84f37c7de34,1,633,33
2016-02-05 19:16:57.313566+00:00,8b2c0594-e978-17eb-c5fe-1f54988beb2a,1,634,33
2016-02-05 19:16:57.357766+00:00,80ed6734-5967-3f0b-7fb7-d32c7f3d484a,1,635,33
2016-02-05 19:16:57.410220+00:00,5c1a81ac-0543-c144-597d-53aa4ae1641b,1,636,33
2016-02-05 19:16:57.868824+00:00,d464460d-5069-ed96-def7-30b1cc2ef792,1,637,33
2016-02-05 19:16:58.000514+00:00,bccb242f-e2f0-077d-a425-f991cc3fb01f,1,638,33
2016-02-05 19:17:00.992210+00:00,521c9ee1-2d49-dfe1-9128-8990be389ab6,1,639,33
2016-02-05 19:17:01.410262+00:00,ccec1f8c-1ced-6483-07df-80478aacc132,1,640,33
2016-02-05 19:17:01.734052+00:00,a51948cd-0c4f-1b30-153a-22662f4b267e,1,641,33
2016-02-05 19:17:02.798848+00:00,55a2ecc2-c222-4bba-f81d-a282c0e7c2c5,1,642,33
2016-02-05 19:17:03.434454+00:00,66382936-c3b7-e2cb-b63f-2776bc73df13,1,643,33
2016-02-05 19:17:04.614216+00:00,20818fcc-bdd0-e554-5319-4f6c3f44577a,1,644,33
2016-02-05 19:17:05.476168+00:00,84ff1c34-b558-752e-d3a3-397936329150,1,645,33
2016-02-05 19:17:05.499474+00:00,6e5dd95f-30ca-bcfe-0dc2-208cc59124de,1,646,33
2016-02-05 19:17:06.268240+00:00,99b2f5a8-9146-d940-98a9-3330b16da4f0,1,647,33
2016-02-05 19:17:07.211786+00:00,c3eb158c-e00e-0328-8006-caa9edd6adb5,1,648,33
2016-02-05 19:17:08.441397+00:00,7ffd4e1b-a66b-457b-3c3e-5b5d6088af97,1,649,33
2016-02-05 19:17:09.575380+00:00,203e3ef2-d5ad-e142-d9f3-b8c20b52500b,1,650,33
2016-02-05 19:17:10.181884+00:00,d8a63c32-2de4-6955-678f-766c7881fc67,1,651,33
2016-02-05 19:17:10.415391+00:00,4777e6c3-44a5-4ac7-0cc9-88f09ddbfbc6,1,652,33
2016-02-05 19:17:12.065916+00:00,96313fc9-cd46-15a5-975a-ff721309cc84,1,653,33
2016-02-05 19:17:12.112692+00:00,5e81bde4-8461-8182-70b0-a0dcc8bf3121,1,654,33
2016-02-05 19:17:12.875949+00:00,bb94b2a9-9fd4-ff0c-058a-25d6451a6930,1,655,33
2016-02-05 19:17:14.554789+00:00,373e2d94-6e66-292b-f410-3bcfbb44abb1,1,656,33
2016-02-05 19:17:15.619986+00:00,738e8172-eac6-f17e-471f-ba26ffe9d0f0,1,657,33
2016-02-05 19:17:17.256171+00:00,dd4f87cf-0e9d-753c-bd68-76278bab0064,1,658,33
2016-02-05 19:17:17.274682+00:00,0fe72fef-6316-9976-8192-b158e1dec3ca,1,659,33
2016-02-05 19:17:18.617249+00:00,c3ce083b-be01-6fe8-79f6-9014a2253a57,1,660,33
2016-02-05 19:17:18.886118+00:00,4d9480db-8176-19c3-8431-3a244f08c70a,1,661,33
2016-02-05 19:17:21.267313+00:00,e0d86ebf-cded-f9e9-1f29-fe5f38325d0e,1,662,33
2016-02-05 19:17:21.345600+00:00,76acf6b4-1f94-64a9-59b7-5b21e6dc4e03,1,663,33
2016-02-05 19:17:31.433861+00:00,3d31559c-2aab-8970-e5e2-55b4ea96b9a3,1,664,4
2016-02-05 19:17:41.206703+00:00,56b2c49f-b163-b49d-08a7-9c40e04a9864,1,665,3
2016-02-05 19:18:31.124761+00:00,be1d20c2-9c77-088e-ac0f-886c6759b561,1,666,2
2016-02-05 19:18:42.164302+00:00,46b98fbd-9f14-0888-e2fc-7041eb8ed84a,1,667,6
2016-02-05 19:18:53.243185+00:00,458cc84a-f089-e7f8-5b86-99c529d32f61,1,668,7
2016-02-05 19:20:30.234600+00:00,74a82536-4483-d554-7828-88a92a155308,1,669,41
2016-02-05 19:20:30.990724+00:00,9a9f32c5-3062-0ce1-3666-e4ff00252f46,1,670,41
2016-02-05 19:20:32.350049+00:00,b41e05e5-4658-d43d-81f4-c93b57845542,1,671,41
2016-02-05 19:20:37.732207+00:00,666f4f90-11a5-e8c9-e46f-78ef4c53308a,1,672,41
2016-02-05 19:20:47.453142+00:00,df8540e1-00f5-9388-e986-c0f311dbbff8,1,673,8
2016-02-05 19:21:26.409049+00:00,d169962e-7e2e-dde3-11d7-c89f5f3fe3da,1,674,6
2016-02-05 19:22:44.374436+00:00,ac58a0a8-7068-a5ac-8539-e7a9820daf51,1,675,39
2016-02-05 20:11:32.048896+00:00,457b30aa-042e-7ec3-b3be-a0e8eaba782b,9,676,59
2016-02-05 20:12:09.144903+00:00,fb4e533f-e435-6c7b-0002-aab4e2f40897,9,677,24
2016-02-05 20:12:44.494861+00:00,5d6b2ad7-8c15-1538-b49a-1c02ddbdda8a,9,678,33
2016-02-05 20:12:46.282058+00:00,891a4a19-5b44-71ff-aead-d61c4c111035,9,679,33
2016-02-05 20:12:48.884150+00:00,374bd6cf-c22d-4c6a-6c8e-5fa5f4c389b5,9,680,33
